"CustomerKey","MaritalStatus","Gender","Education","Occupation","HomeOwner","Country","SpendBand"
16527,"M","M","Partial College","Professional","Yes","United States","MediumSpend"
16528,"S","F","Bachelors","Management","No","United States","HighSpend"
16529,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
16530,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
16531,"M","F","Partial High School","Skilled Manual","Yes","United States","HighSpend"
16532,"S","F","Bachelors","Professional","No","United States","HighSpend"
16533,"S","F","Bachelors","Skilled Manual","Yes","United States","MediumSpend"
16534,"M","F","Bachelors","Skilled Manual","Yes","United States","HighSpend"
16535,"S","F","Bachelors","Skilled Manual","No","United States","HighSpend"
16536,"S","M","Bachelors","Skilled Manual","Yes","United States","MediumSpend"
16537,"M","F","Bachelors","Skilled Manual","Yes","Canada","HighSpend"
16538,"M","F","Bachelors","Professional","Yes","United States","HighSpend"
16539,"M","M","Bachelors","Professional","Yes","United States","MediumSpend"
16540,"S","M","Bachelors","Professional","No","United States","HighSpend"
16541,"S","F","Bachelors","Professional","No","United States","MediumSpend"
16542,"S","F","Bachelors","Professional","Yes","United States","HighSpend"
16543,"M","F","Bachelors","Professional","Yes","United States","HighSpend"
16544,"M","F","Bachelors","Professional","Yes","United States","HighSpend"
16545,"M","F","Partial College","Skilled Manual","Yes","United States","MediumSpend"
16546,"M","M","Partial College","Skilled Manual","Yes","Canada","HighSpend"
16547,"S","M","High School","Skilled Manual","Yes","United States","HighSpend"
16548,"M","M","High School","Skilled Manual","Yes","United States","MediumSpend"
16549,"M","M","Partial College","Skilled Manual","Yes","United States","HighSpend"
16550,"M","M","Partial College","Skilled Manual","Yes","United States","MediumSpend"
16551,"S","M","Partial College","Skilled Manual","No","Canada","HighSpend"
16552,"M","M","Partial College","Skilled Manual","No","United States","HighSpend"
16553,"S","F","Graduate Degree","Professional","No","United States","HighSpend"
16554,"S","F","Graduate Degree","Professional","No","United States","MediumSpend"
16555,"M","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
16556,"M","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
16557,"M","F","Partial College","Skilled Manual","Yes","United States","MediumSpend"
16558,"M","M","Partial College","Skilled Manual","Yes","Canada","HighSpend"
16559,"M","M","Partial College","Skilled Manual","Yes","United States","MediumSpend"
16560,"M","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
16561,"M","F","Partial College","Skilled Manual","Yes","Canada","HighSpend"
16562,"S","F","Bachelors","Professional","Yes","United States","HighSpend"
16563,"M","F","Bachelors","Professional","Yes","Canada","MediumSpend"
16564,"M","M","Bachelors","Professional","Yes","United States","HighSpend"
16565,"S","M","Bachelors","Professional","Yes","United States","HighSpend"
16566,"M","F","Bachelors","Professional","No","United States","HighSpend"
16567,"M","M","Bachelors","Professional","Yes","United States","HighSpend"
16568,"M","F","Bachelors","Professional","No","United States","HighSpend"
16569,"S","M","Graduate Degree","Professional","No","United States","HighSpend"
16570,"S","F","Graduate Degree","Professional","Yes","United States","HighSpend"
16571,"S","F","Graduate Degree","Professional","No","United States","HighSpend"
16572,"M","F","Graduate Degree","Professional","Yes","United States","MediumSpend"
16573,"M","M","Partial College","Skilled Manual","Yes","United States","HighSpend"
16574,"M","M","Partial College","Skilled Manual","Yes","United States","HighSpend"
16575,"M","F","Partial College","Skilled Manual","Yes","United States","MediumSpend"
16576,"S","F","Bachelors","Professional","No","United States","HighSpend"
16577,"M","F","Bachelors","Professional","No","United States","HighSpend"
16578,"S","M","Bachelors","Professional","No","United States","HighSpend"
16579,"M","F","Bachelors","Professional","Yes","United States","HighSpend"
16580,"M","M","Graduate Degree","Professional","Yes","United States","HighSpend"
16581,"M","F","Graduate Degree","Management","Yes","Australia","MediumSpend"
16582,"M","M","Graduate Degree","Management","Yes","Australia","MediumSpend"
16583,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
16584,"M","M","Bachelors","Professional","Yes","Australia","HighSpend"
16585,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
16586,"M","F","Bachelors","Professional","No","Australia","MediumSpend"
16587,"M","F","Bachelors","Professional","Yes","Australia","MediumSpend"
16588,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
16589,"S","F","Bachelors","Professional","Yes","Australia","MediumSpend"
16590,"S","M","Bachelors","Professional","No","Australia","HighSpend"
16591,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16592,"M","M","Bachelors","Professional","No","Australia","MediumSpend"
16593,"S","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16594,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16595,"S","M","Graduate Degree","Management","Yes","Australia","MediumSpend"
16596,"M","F","Graduate Degree","Management","Yes","Australia","MediumSpend"
16597,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16598,"S","M","Bachelors","Professional","No","Australia","MediumSpend"
16599,"S","M","Bachelors","Professional","Yes","Australia","HighSpend"
16600,"M","M","Bachelors","Professional","No","Australia","MediumSpend"
16601,"S","F","Partial High School","Skilled Manual","No","United States","HighSpend"
16602,"S","F","Partial High School","Skilled Manual","No","United States","HighSpend"
16603,"S","M","Partial High School","Skilled Manual","No","Canada","HighSpend"
16604,"M","F","Partial High School","Skilled Manual","Yes","United States","MediumSpend"
16605,"M","M","High School","Professional","Yes","United States","HighSpend"
16606,"M","M","High School","Professional","Yes","United States","HighSpend"
16607,"S","F","Partial College","Professional","No","United States","HighSpend"
16608,"M","M","Partial High School","Skilled Manual","Yes","Canada","HighSpend"
16609,"M","M","Partial High School","Skilled Manual","Yes","United States","HighSpend"
16610,"M","F","Partial High School","Skilled Manual","Yes","United States","MediumSpend"
16611,"S","M","Partial High School","Skilled Manual","No","United States","HighSpend"
16612,"M","M","High School","Professional","Yes","United States","HighSpend"
16613,"M","M","High School","Professional","Yes","United States","HighSpend"
16614,"S","F","High School","Professional","No","Canada","HighSpend"
16615,"M","M","High School","Professional","No","United States","HighSpend"
16616,"M","F","Bachelors","Management","Yes","United States","HighSpend"
16617,"S","F","Bachelors","Management","Yes","United States","HighSpend"
16618,"S","F","Partial College","Professional","No","United States","HighSpend"
16619,"M","F","Partial College","Professional","Yes","United States","HighSpend"
16620,"S","M","Partial College","Professional","Yes","United States","HighSpend"
16621,"S","F","Graduate Degree","Management","No","United States","HighSpend"
16622,"S","M","Graduate Degree","Management","No","United States","HighSpend"
16623,"M","M","Partial College","Professional","No","United States","HighSpend"
16624,"S","M","Partial College","Professional","No","United States","HighSpend"
16625,"M","M","Partial College","Professional","Yes","United States","HighSpend"
16626,"S","F","Partial College","Professional","No","United States","MediumSpend"
16627,"S","M","Bachelors","Management","Yes","United States","HighSpend"
16628,"S","M","Graduate Degree","Management","No","United States","HighSpend"
16629,"S","F","Partial College","Professional","No","Canada","HighSpend"
16630,"M","M","Partial College","Professional","Yes","United States","HighSpend"
16631,"S","M","Bachelors","Management","No","United States","HighSpend"
16632,"S","F","Bachelors","Management","No","United States","HighSpend"
16633,"M","F","Partial College","Professional","Yes","Canada","HighSpend"
16634,"M","M","Partial College","Professional","Yes","Canada","MediumSpend"
16635,"S","F","Partial College","Professional","Yes","Canada","HighSpend"
16636,"M","F","Partial College","Professional","Yes","United States","HighSpend"
16637,"M","F","Partial College","Professional","Yes","United States","MediumSpend"
16638,"S","F","Partial College","Professional","No","United States","HighSpend"
16639,"S","M","Partial College","Professional","No","United States","HighSpend"
16640,"S","F","Partial College","Professional","No","United States","HighSpend"
16641,"S","F","Partial College","Professional","No","United States","HighSpend"
16642,"S","F","Partial College","Professional","Yes","United States","HighSpend"
16643,"S","F","High School","Professional","No","United States","HighSpend"
16644,"S","M","Partial College","Professional","Yes","Canada","HighSpend"
16645,"M","F","Partial College","Professional","Yes","United States","HighSpend"
16646,"M","M","High School","Professional","Yes","United States","HighSpend"
16647,"S","M","Bachelors","Management","No","United States","HighSpend"
16648,"M","M","Partial College","Professional","No","United States","HighSpend"
16649,"S","M","Partial High School","Skilled Manual","No","United States","HighSpend"
16650,"M","M","High School","Professional","No","United States","HighSpend"
16651,"M","M","High School","Professional","Yes","United States","HighSpend"
16652,"M","M","High School","Professional","Yes","United States","HighSpend"
16653,"M","M","Partial High School","Skilled Manual","Yes","United States","HighSpend"
16654,"M","F","High School","Professional","Yes","Canada","LowSpend"
16655,"M","F","Graduate Degree","Management","Yes","United States","MediumSpend"
16656,"S","F","Bachelors","Management","Yes","United States","HighSpend"
16657,"S","M","Partial College","Professional","No","Canada","MediumSpend"
16658,"M","M","Graduate Degree","Management","No","United States","HighSpend"
16659,"S","M","Graduate Degree","Management","Yes","United States","MediumSpend"
16660,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
16661,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
16662,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
16663,"S","F","Partial College","Professional","Yes","United States","HighSpend"
16664,"S","M","Graduate Degree","Management","No","United States","HighSpend"
16665,"M","M","Bachelors","Management","Yes","United States","HighSpend"
16666,"S","M","Partial High School","Skilled Manual","Yes","United States","MediumSpend"
16667,"M","F","Partial High School","Skilled Manual","Yes","United States","HighSpend"
16668,"M","F","High School","Professional","No","United States","MediumSpend"
16669,"S","M","Graduate Degree","Management","Yes","United States","HighSpend"
16670,"M","F","Graduate Degree","Management","Yes","United States","MediumSpend"
16671,"S","F","Graduate Degree","Management","No","United States","MediumSpend"
16672,"S","M","Graduate Degree","Management","No","United States","HighSpend"
16673,"S","M","Graduate Degree","Management","Yes","Canada","HighSpend"
16674,"S","F","Graduate Degree","Management","Yes","United States","MediumSpend"
16675,"M","F","Partial College","Professional","Yes","United States","HighSpend"
16676,"M","F","Partial College","Professional","Yes","United States","HighSpend"
16677,"M","M","Partial College","Professional","Yes","United States","MediumSpend"
16678,"M","F","Partial College","Professional","Yes","United States","HighSpend"
16679,"S","M","Partial College","Professional","No","United States","HighSpend"
16680,"M","F","Partial College","Professional","Yes","United States","HighSpend"
16681,"S","M","Partial College","Professional","Yes","United States","HighSpend"
16682,"M","F","Partial College","Professional","No","United States","HighSpend"
16683,"S","F","Partial College","Professional","Yes","United States","MediumSpend"
16684,"M","F","High School","Professional","No","United States","LowSpend"
16685,"M","F","Partial College","Professional","Yes","United States","HighSpend"
16686,"M","M","Bachelors","Professional","No","Australia","MediumSpend"
16687,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16688,"S","F","Bachelors","Professional","Yes","Australia","MediumSpend"
16689,"S","M","Bachelors","Professional","No","Australia","MediumSpend"
16690,"S","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16691,"M","F","Bachelors","Professional","Yes","Australia","MediumSpend"
16692,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16693,"M","M","Bachelors","Professional","Yes","Australia","HighSpend"
16694,"S","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16695,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16696,"M","F","Bachelors","Professional","Yes","Australia","MediumSpend"
16697,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16698,"M","M","Partial College","Skilled Manual","Yes","Australia","HighSpend"
16699,"M","F","Bachelors","Professional","Yes","Australia","HighSpend"
16700,"S","F","Bachelors","Professional","Yes","Australia","MediumSpend"
16701,"M","M","Graduate Degree","Management","No","Australia","MediumSpend"
16702,"M","M","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
16703,"S","M","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
16704,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
16705,"S","M","Bachelors","Professional","Yes","Australia","HighSpend"
16706,"M","M","Bachelors","Professional","Yes","Australia","MediumSpend"
16707,"S","F","Bachelors","Professional","No","Australia","HighSpend"
16708,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
16709,"S","F","Bachelors","Professional","No","Australia","MediumSpend"
16710,"S","M","Bachelors","Professional","No","Australia","MediumSpend"
16711,"S","M","Bachelors","Professional","No","Australia","MediumSpend"
16712,"M","F","Bachelors","Professional","No","Australia","MediumSpend"
16713,"M","F","Partial College","Skilled Manual","No","Australia","MediumSpend"
16714,"S","F","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
16715,"M","M","Partial College","Skilled Manual","No","Australia","MediumSpend"
16716,"S","F","Partial College","Skilled Manual","Yes","Australia","HighSpend"
16717,"S","M","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
16718,"M","F","Partial College","Skilled Manual","No","Australia","HighSpend"
16719,"M","M","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
16720,"M","M","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
16721,"M","M","Partial College","Skilled Manual","Yes","Australia","HighSpend"
16722,"M","M","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
16723,"M","M","Partial College","Skilled Manual","No","Australia","MediumSpend"
16724,"S","F","Bachelors","Management","Yes","Australia","MediumSpend"
16725,"M","M","High School","Skilled Manual","Yes","Canada","LowSpend"
16726,"M","M","High School","Skilled Manual","No","Canada","LowSpend"
16727,"S","F","High School","Skilled Manual","No","United States","LowSpend"
16728,"S","F","High School","Skilled Manual","Yes","United States","LowSpend"
16729,"S","F","Partial College","Clerical","No","Australia","LowSpend"
16730,"S","F","Partial High School","Clerical","Yes","United States","LowSpend"
16731,"S","F","Partial High School","Clerical","Yes","United States","LowSpend"
16732,"M","M","High School","Skilled Manual","Yes","Canada","HighSpend"
16733,"M","F","High School","Skilled Manual","Yes","United States","HighSpend"
16734,"S","M","Bachelors","Management","Yes","Australia","MediumSpend"
16735,"S","M","Partial High School","Clerical","No","Canada","LowSpend"
16736,"S","F","High School","Skilled Manual","No","United States","HighSpend"
16737,"S","F","High School","Skilled Manual","Yes","United States","HighSpend"
16738,"S","M","High School","Skilled Manual","No","United States","HighSpend"
16739,"S","F","Partial High School","Clerical","No","Canada","LowSpend"
16740,"S","F","Partial High School","Clerical","No","Canada","LowSpend"
16741,"M","F","High School","Skilled Manual","Yes","United States","MediumSpend"
16742,"S","F","High School","Skilled Manual","Yes","United States","HighSpend"
16743,"S","M","High School","Skilled Manual","Yes","United States","HighSpend"
16744,"M","F","Bachelors","Management","Yes","Australia","MediumSpend"
16745,"M","M","Graduate Degree","Management","Yes","Australia","HighSpend"
16746,"S","M","Bachelors","Management","Yes","Australia","HighSpend"
16747,"S","M","Graduate Degree","Management","No","Australia","MediumSpend"
16748,"M","M","High School","Skilled Manual","No","United States","HighSpend"
16749,"S","M","High School","Skilled Manual","No","United States","HighSpend"
16750,"S","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
16751,"S","M","Partial College","Skilled Manual","Yes","United States","HighSpend"
16752,"S","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
16753,"S","M","High School","Skilled Manual","No","Canada","HighSpend"
16754,"M","M","High School","Skilled Manual","No","United States","HighSpend"
16755,"S","M","Partial College","Skilled Manual","No","United States","HighSpend"
16756,"S","F","Partial College","Skilled Manual","No","United States","MediumSpend"
16757,"S","F","Bachelors","Skilled Manual","No","Canada","HighSpend"
16758,"M","M","Bachelors","Skilled Manual","Yes","Canada","HighSpend"
16759,"M","F","Bachelors","Skilled Manual","Yes","Canada","HighSpend"
16760,"S","F","Bachelors","Skilled Manual","No","United States","MediumSpend"
16761,"S","F","Graduate Degree","Clerical","No","France","MediumSpend"
16762,"M","F","Graduate Degree","Clerical","Yes","Germany","MediumSpend"
16763,"M","M","Graduate Degree","Clerical","No","United Kingdom","MediumSpend"
16764,"M","F","High School","Manual","Yes","France","LowSpend"
16765,"S","F","Partial College","Manual","No","France","LowSpend"
16766,"S","M","Partial College","Manual","Yes","Germany","LowSpend"
16767,"S","M","Partial College","Manual","Yes","Germany","LowSpend"
16768,"S","F","Partial College","Manual","Yes","Germany","LowSpend"
16769,"S","F","High School","Manual","No","France","LowSpend"
16770,"S","F","High School","Manual","No","France","LowSpend"
16771,"S","F","Bachelors","Clerical","No","Germany","LowSpend"
16772,"S","M","Bachelors","Clerical","Yes","France","LowSpend"
16773,"S","M","Partial High School","Manual","No","France","LowSpend"
16774,"S","M","High School","Manual","Yes","France","LowSpend"
16775,"S","M","High School","Manual","Yes","Germany","LowSpend"
16776,"S","F","Bachelors","Clerical","No","Germany","MediumSpend"
16777,"S","F","Bachelors","Clerical","No","France","LowSpend"
16778,"M","M","Bachelors","Skilled Manual","Yes","Germany ","LowSpend"
16779,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","LowSpend"
16780,"M","M","Partial High School","Manual","Yes","France","LowSpend"
16781,"M","F","High School","Manual","Yes","France","LowSpend"
16782,"S","M","High School","Manual","Yes","United Kingdom","LowSpend"
16783,"S","M","High School","Manual","Yes","United Kingdom","LowSpend"
16784,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","LowSpend"
16785,"S","M","Partial High School","Manual","No","France","LowSpend"
16786,"M","M","Bachelors","Skilled Manual","Yes","United Kingdom","LowSpend"
16787,"S","F","High School","Manual","No","United Kingdom","LowSpend"
16788,"M","M","Bachelors","Skilled Manual","No","Germany","LowSpend"
16789,"S","M","Partial High School","Manual","Yes","United Kingdom","LowSpend"
16790,"M","M","High School","Manual","Yes","United Kingdom","LowSpend"
16791,"S","F","High School","Manual","No","United Kingdom","LowSpend"
16792,"S","F","High School","Manual","No","Germany ","LowSpend"
16793,"S","F","High School","Manual","Yes","Germany","LowSpend"
16794,"S","M","High School","Manual","No","France","LowSpend"
16795,"M","F","Graduate Degree","Skilled Manual","Yes","United Kingdom","MediumSpend"
16796,"S","F","Bachelors","Professional","No","France","MediumSpend"
16797,"S","M","Bachelors","Professional","No","France","MediumSpend"
16798,"M","M","Bachelors","Professional","Yes","Germany ","MediumSpend"
16799,"M","M","Bachelors","Professional","Yes","Germany","MediumSpend"
16800,"S","M","Graduate Degree","Skilled Manual","Yes","United Kingdom","MediumSpend"
16801,"S","F","Graduate Degree","Skilled Manual","Yes","United Kingdom","MediumSpend"
16802,"M","F","Partial College","Clerical","Yes","Germany","LowSpend"
16803,"S","F","Partial College","Clerical","Yes","United Kingdom","LowSpend"
16804,"S","F","Partial College","Clerical","No","France","LowSpend"
16805,"S","M","Partial College","Clerical","No","United Kingdom","LowSpend"
16806,"S","F","Partial College","Clerical","No","France","LowSpend"
16807,"S","F","Partial College","Clerical","No","United Kingdom","LowSpend"
16808,"S","M","Partial College","Clerical","Yes","France","LowSpend"
16809,"M","M","Partial College","Clerical","Yes","France","LowSpend"
16810,"M","F","Bachelors","Skilled Manual","Yes","Germany","MediumSpend"
16811,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
16812,"M","M","Bachelors","Skilled Manual","Yes","Germany","MediumSpend"
16813,"S","F","High School","Manual","No","France","LowSpend"
16814,"S","M","High School","Manual","No","Germany","LowSpend"
16815,"S","F","Partial College","Clerical","No","Germany","LowSpend"
16816,"M","F","Partial College","Clerical","Yes","United Kingdom","LowSpend"
16817,"S","M","High School","Manual","No","France","LowSpend"
16818,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
16819,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
16820,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
16821,"M","M","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
16822,"M","M","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
16823,"S","M","Partial College","Clerical","No","United Kingdom","LowSpend"
16824,"M","F","Bachelors","Skilled Manual","Yes","Germany","MediumSpend"
16825,"S","F","Partial College","Clerical","Yes","France","LowSpend"
16826,"S","F","Partial College","Clerical","Yes","Germany","LowSpend"
16827,"S","M","Partial College","Clerical","No","Germany ","LowSpend"
16828,"M","F","Partial College","Clerical","Yes","United Kingdom","LowSpend"
16829,"M","M","Partial College","Clerical","Yes","United Kingdom","LowSpend"
16830,"S","M","Partial College","Clerical","No","France","LowSpend"
16831,"S","M","High School","Manual","No","Germany","LowSpend"
16832,"S","M","Partial High School","Manual","No","Germany","LowSpend"
16833,"S","F","Partial College","Clerical","No","Germany","LowSpend"
16834,"S","F","Partial High School","Manual","Yes","United Kingdom","LowSpend"
16835,"S","F","Partial High School","Manual","No","France","LowSpend"
16836,"M","M","Partial High School","Manual","Yes","France","LowSpend"
16837,"M","M","Partial High School","Manual","Yes","France","LowSpend"
16838,"S","F","Partial High School","Manual","Yes","United Kingdom","LowSpend"
16839,"M","F","Partial High School","Manual","No","Germany","LowSpend"
16840,"M","F","Bachelors","Skilled Manual","Yes","United Kingdom","MediumSpend"
16841,"S","M","Partial High School","Manual","Yes","France","LowSpend"
16842,"M","M","Graduate Degree","Clerical","Yes","United Kingdom","LowSpend"
16843,"M","F","Bachelors","Manual","Yes","United Kingdom","LowSpend"
16844,"S","M","Graduate Degree","Clerical","No","Germany","LowSpend"
16845,"M","M","Graduate Degree","Clerical","Yes","France","LowSpend"
16846,"S","M","Graduate Degree","Clerical","No","France","LowSpend"
16847,"M","M","Graduate Degree","Clerical","Yes","France","LowSpend"
16848,"M","F","Partial College","Manual","No","United Kingdom","LowSpend"
16849,"M","M","Partial College","Manual","Yes","United Kingdom","LowSpend"
16850,"M","M","Bachelors","Clerical","Yes","France","LowSpend"
16851,"S","M","Bachelors","Clerical","No","France","LowSpend"
16852,"M","F","Bachelors","Clerical","No","France","LowSpend"
16853,"M","M","Bachelors","Clerical","Yes","United Kingdom","LowSpend"
16854,"S","F","Bachelors","Clerical","No","France","LowSpend"
16855,"S","M","Partial College","Manual","Yes","France","LowSpend"
16856,"S","F","Partial College","Manual","No","Germany","LowSpend"
16857,"M","F","Bachelors","Clerical","Yes","United Kingdom","LowSpend"
16858,"S","F","Partial College","Manual","No","France","LowSpend"
16859,"S","F","Partial College","Manual","No","Germany","LowSpend"
16860,"M","M","Partial College","Manual","Yes","Germany","LowSpend"
16861,"M","M","Partial College","Manual","Yes","Australia","LowSpend"
16862,"S","F","Partial College","Manual","Yes","Australia","LowSpend"
16863,"M","F","Partial College","Manual","Yes","Australia","LowSpend"
16864,"M","F","Bachelors","Clerical","No","Australia","LowSpend"
16865,"S","M","Bachelors","Clerical","Yes","Australia","LowSpend"
16866,"M","F","High School","Manual","Yes","Australia","LowSpend"
16867,"S","M","High School","Manual","No","Australia","LowSpend"
16868,"M","M","High School","Manual","Yes","Australia","LowSpend"
16869,"S","F","High School","Manual","No","Australia","LowSpend"
16870,"S","F","High School","Manual","Yes","Australia","LowSpend"
16871,"S","M","High School","Manual","Yes","Australia","LowSpend"
16872,"M","F","High School","Manual","No","Australia","LowSpend"
16873,"S","M","Bachelors","Clerical","Yes","Australia","LowSpend"
16874,"M","F","Bachelors","Clerical","Yes","Australia","LowSpend"
16875,"S","M","Bachelors","Clerical","Yes","Australia","LowSpend"
16876,"S","F","High School","Manual","Yes","Australia","LowSpend"
16877,"M","M","High School","Manual","No","Australia","LowSpend"
16878,"S","F","Bachelors","Clerical","No","Australia","LowSpend"
16879,"S","M","Partial College","Manual","No","Australia","LowSpend"
16880,"M","M","Partial College","Manual","No","Australia","LowSpend"
16881,"S","M","Graduate Degree","Clerical","No","United Kingdom","MediumSpend"
16882,"S","M","Partial College","Manual","No","France","LowSpend"
16883,"M","M","Graduate Degree","Clerical","Yes","Germany","LowSpend"
16884,"S","M","Graduate Degree","Clerical","Yes","Germany","LowSpend"
16885,"M","F","Graduate Degree","Clerical","Yes","Germany","LowSpend"
16886,"M","M","Graduate Degree","Clerical","No","United Kingdom","LowSpend"
16887,"S","F","High School","Manual","Yes","France","LowSpend"
16888,"S","M","High School","Manual","No","France","LowSpend"
16889,"S","F","High School","Manual","No","France","LowSpend"
16890,"S","F","High School","Manual","No","France","LowSpend"
16891,"S","M","Partial College","Manual","No","United Kingdom","LowSpend"
16892,"M","M","Partial College","Manual","No","United Kingdom","LowSpend"
16893,"M","F","Graduate Degree","Clerical","No","United Kingdom","LowSpend"
16894,"S","M","High School","Manual","No","France","LowSpend"
16895,"S","M","Partial College","Manual","Yes","United Kingdom","LowSpend"
16896,"S","M","Partial College","Manual","No","France","LowSpend"
16897,"M","M","Bachelors","Clerical","Yes","United Kingdom","LowSpend"
16898,"M","F","Bachelors","Clerical","Yes","Germany","LowSpend"
16899,"M","F","Bachelors","Clerical","Yes","France","LowSpend"
16900,"S","F","Bachelors","Clerical","Yes","France","LowSpend"
16901,"S","F","Bachelors","Clerical","Yes","Germany","LowSpend"
16902,"M","F","Graduate Degree","Clerical","Yes","United Kingdom","MediumSpend"
16903,"S","F","Graduate Degree","Clerical","No","Germany","MediumSpend"
16904,"M","F","High School","Manual","No","France","LowSpend"
16905,"M","M","High School","Manual","No","United Kingdom","LowSpend"
16906,"S","M","High School","Manual","No","United Kingdom","LowSpend"
16907,"M","M","High School","Manual","Yes","United Kingdom","LowSpend"
16908,"S","M","Partial College","Manual","No","United Kingdom","LowSpend"
16909,"S","F","Partial College","Manual","No","Germany","LowSpend"
16910,"S","F","Partial College","Manual","No","United Kingdom","LowSpend"
16911,"M","M","Bachelors","Management","Yes","Australia","HighSpend"
16912,"S","M","High School","Skilled Manual","No","United States","HighSpend"
16913,"M","F","High School","Skilled Manual","Yes","United States","HighSpend"
16914,"M","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
16915,"S","F","Partial College","Skilled Manual","No","United States","HighSpend"
16916,"S","F","Partial College","Skilled Manual","No","United States","HighSpend"
16917,"S","M","Partial College","Skilled Manual","No","United States","HighSpend"
16918,"S","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
16919,"M","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
16920,"S","M","Partial College","Skilled Manual","Yes","United States","MediumSpend"
16921,"S","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
16922,"M","F","Partial College","Professional","Yes","Canada","HighSpend"
16923,"M","F","Partial College","Professional","Yes","United States","HighSpend"
16924,"S","M","Bachelors","Management","No","Germany","HighSpend"
16925,"S","M","Partial College","Professional","No","Germany","HighSpend"
16926,"S","M","High School","Professional","No","United Kingdom","HighSpend"
16927,"S","M","High School","Professional","Yes","France","MediumSpend"
16928,"M","M","Partial High School","Professional","No","United Kingdom","HighSpend"
16929,"S","F","High School","Professional","No","United Kingdom","HighSpend"
16930,"S","M","Partial College","Professional","No","United Kingdom","HighSpend"
16931,"S","M","Partial College","Professional","Yes","Germany","HighSpend"
16932,"M","F","Partial College","Professional","Yes","Germany","HighSpend"
16933,"S","F","Partial College","Professional","No","Germany","HighSpend"
16934,"S","F","Partial College","Professional","No","France","MediumSpend"
16935,"M","F","High School","Professional","No","France","MediumSpend"
16936,"M","M","Partial High School","Skilled Manual","Yes","France","MediumSpend"
16937,"M","M","Partial High School","Skilled Manual","No","France","MediumSpend"
16938,"S","F","Partial College","Professional","No","Germany","MediumSpend"
16939,"S","M","Bachelors","Management","No","United Kingdom","HighSpend"
16940,"M","M","Partial College","Professional","No","United Kingdom","HighSpend"
16941,"S","M","Partial College","Professional","No","United Kingdom","HighSpend"
16942,"M","F","Partial College","Professional","Yes","Germany","MediumSpend"
16943,"S","M","High School","Professional","No","France","MediumSpend"
16944,"S","F","Partial High School","Professional","No","Germany","HighSpend"
16945,"S","M","Partial High School","Professional","No","Germany","HighSpend"
16946,"S","F","High School","Professional","No","United Kingdom","HighSpend"
16947,"M","F","High School","Professional","No","United Kingdom","HighSpend"
16948,"S","F","Partial College","Professional","No","Germany ","HighSpend"
16949,"M","M","Bachelors","Management","Yes","Germany ","HighSpend"
16950,"S","M","Bachelors","Management","No","United Kingdom","HighSpend"
16951,"M","M","Partial College","Professional","Yes","France","MediumSpend"
16952,"S","M","Partial College","Professional","No","France","MediumSpend"
16953,"M","M","High School","Professional","No","Germany","MediumSpend"
